"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"European Union","EUU","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.0889380629712841","0.0726379929739013","0.0587754399405879","0.0675557877360232","0.0585744258114574","0.0538129038291845","0.0442594562666615","0.0403915606274145","0.040762978871248","0.0427307024713719","0.0575032118099997","0.049549843831696","0.0499492931946954","0.0790513596817197","0.0945464742763343","0.142459699453607","0.189189960906715","0.274968951368095","0.189147231119397","0.17667464721753","0.147741272701119","0.199914233404038","0.119728848391089","0.133626817956303","0.0601275910037","0.117266408883129","0.0885922741667503","0.084283415796102","0.0871538533228071","0.0745814219499951","0.0915052607868134","0.128524073570512","0.0641289123600754","0.148952701236494","0.471896349966676","0.281784169144014","0.639710631908022","0.327994948848975","0.207598073031157","0.21459228348137","0.302266281595484","0.489393110143935","0.396416615657256","0.244613672951056","0.242144390574636","0.248851115012332","0.394617022191917","0.325874761950247","0.480386836352466","0.335439141971669","0.260798604103574","","","","","","",
"Fragile and conflict affected situations","FCS","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","2.64670156902205","2.85507637586657","3.45281725740772","3.22636203165923","3.82821230386222","4.8651093039413","4.73439468892433","3.89091937826627","4.1094091937632","3.98562118026392","4.24606638851458","4.68399334099498","6.09398542154535","8.97413533869754","14.9717046740061","17.790058590584","16.4703140568686","20.3239981215191","23.112794136917","30.5234198973968","34.1658950675504","32.806237634445","28.4082586700351","25.3306932994055","23.1556531514999","24.5269096752128","26.6255561909845","29.8012942228581","26.524160563527","24.9547840067553","32.879620835213","29.4054709884254","25.7058398962162","24.7058860582792","31.7306850790367","27.0220723210074","23.1134159375632","20.2741035508568","19.9418070621883","16.2710477477933","15.1311532435406","17.4139908502032","24.5154780817521","44.1454283145258","45.5608213982135","93.8488401400768","62.8229491580466","70.2822263415715","80.1144177438308","70.3773540521232","71.0913897250387","75.3833166373401","69.5800700614738","75.8661967787562","69.754410735251","67.5492019864613","",
"Finland","FIN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","2.74541604492314","2.48064604865014","25.665597662106","10.1557055349741","7.63677372949837","9.39890144950031","8.62848997226707","5.80023815818869","12.4477085993421","17.1683419698269","13.3710129502871","20.0150112584438","15.585535296816","26.2944655293453","26.2652417994078","33.5766018259012","39.4197333551197","38.5619582186949","43.1937086853489","49.4094516693187","56.4654249625348","61.8474031310824","52.4247376518267","47.3307858748827","44.2911277817598","44.2765747270829","58.5625455780268","49.1738543073885","74.4621105021593","58.9133122833359","68.0458836220503","60.9271090963725","85.1807976532972","81.0835152260061","53.0387923716085","57.2535325687494","59.6446813745174","56.138607242902","46.0944079448816","43.6457059816936","36.2045947908282","32.1536694853325","41.8908630841826","62.7582271443721","80.0752729561132","80.4069017546421","67.4409891345073","60.9539143841894","53.6642291444795","78.3115416491558","88.1909687982585","86.9222334828732","120.538849956186","103.601756755069","106.311692706864","114.869219689624","",
"France","FRA","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.65587044534413","134.106417386503","614.122016221365","980.039035612925","717.393729777976","1041.14747743257","882.439680754981","738.10931667837","1000.01855149896","948.338452946104","1286.74069235794","1047.64308348055","1076.61773517076","810.415200562984","1002.27876231191","1027.34670704012","1093.92843547773","901.102687801516","1162.74372120314","612.049913625879","1289.67103482933","1383.94064685652","1380.76322335564","1124.62035292761","779.149913842619","",
"Gabon","GAB","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.0400649854063291","1.11072764561441","5.17844042635826","7.86410211710926","28.3699858531901","24.4501532359834","24.8450868287864","27.0841721903331","23.4856276441212","32.3638590312637","40.2630655850769","39.4194112348646","43.7428338897687","62.7416449869922","38.6680110946722","92.9632656579229","51.1619918827794","40.0273429328242","62.5131345234291","51.4655453492686","76.2241742266839","57.7453239931353","80.6528381062166","80.6335822479057","93.1581708922791","73.184747214462","92.1997704677043","93.810192307473","117.296912941375","142.513662145712","137.807699295052","145.882656002748","68.1964328019765","97.7933947281157","171.0048411855","132.302574718187","113.474197648355","33.9471148886468","38.0525677811364","39.7534289411616","9.62203665630572","6.85477632722036","55.5852037555306","-8.28469614814736","29.7137564896803","36.5080851255319","22.1517190472135","36.9282574387432","43.5083233756814","51.7105957962835","68.9198514075811","44.0309947771442","42.6715025636989","52.843304242552","65.9310186274237","57.2482802911043","",
"United Kingdom","GBR","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0434252155751773","4.17564378783215","21.3353423876525","36.4735889419121","44.1613857203211","67.0197786009835","53.4093918262865","46.5023510797139","55.4385176866929","38.9176832718466","67.054988145176","72.8046821207253","53.1667054173448","74.0188457008245","70.0095465393795","86.3612185686654","93.2631063204312","220.58064516129","227.790346907994","159.740193581253","151.592258064516","172.337254901961","171.162605932203","150.91226187282","120.435285572086","",
"Ghana","GHA","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.441953403980737","0.432531935638665","0.791761949783663","2.46596394681295","2.69123257120786","5.99438664987063","7.88113839172565","5.61964951159437","7.56597021221573","8.48720536226565","6.87450949327886","6.43913471351798","6.44680095667179","4.37427962085156","3.78164734889029","12.633997832864","6.13958976885352","8.84896783468397","10.8339473986647","15.9438600215908","17.6642805399913","12.9632201459163","12.0759616549699","9.11213244411789","17.3111141544188","15.282035457342","27.3871096365797","30.3418723847642","41.5510535677895","50.2743967623943","38.2629239567795","58.4089224194322","39.700024438441","39.4323491863204","33.5215416237029","38.7727670756461","37.9324295218174","28.1280510784507","39.171894093641","33.1851535642179","31.9070486821935","33.4226469803466","34.8374618162225","48.5112430213131","68.0890802343304","53.8880874058195","56.316332838934","51.6209998019801","56.7647775543771","66.8274381267721","69.7935095432823","72.3613447626598","70.4372926295672","50.7792410704731","41.9508292915733","64.5128384849952","",
"Gibraltar","GIB","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","21.8310186260393","39.9137495985686","19.4280034337867","-0.444247001332741","22.2765790163362","45.5796353629171","75.8796100042391","113.802769758588","37.2131486458549","56.4694328504788","107.457118527229","153.759459024312","167.660357728782","248.795828191553","262.012190295258","119.089729984672","114.93805033897","171.668852711982","134.81000572847","247.264190238176","419.67780788919","278.413567971183","116.980990589029","127.204502814259","411.705044889373","1086.76862951411","782.030575066672","546.279968483848","606.367041198502","16.8161434977578","20.8698244698692","95.4538701530233","116.145737007583","-0.368378398290724","20.9289517165412","7.69653655854865","-8.79636416947662","13.579975042208","8.08496563889604","1.1016046708038","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.0447250569056466","0.696245065053506","2.76079935843249","6.21346588727226","3.70933503742389","6.19422745450776","3.64469331134191","1.98911951624613","1.48979320693374","3.22807439233242","2.43153624222561","2.24225670106046","1.11571580039914","2.59752165874677","4.56372956918946","5.58978928765166","2.37846739877462","5.14390296140866","13.4282170090447","12.4801431847097","19.6757659225143","23.2336199271209","24.6510559676516","13.8363366175901","24.3496859575106","22.2340844261186","32.2137058818011","41.0804869454432","45.9530628466171","63.0065739125788","48.322180573615","59.2922063542172","66.25002184734","57.3371994157274","47.5333744051694","52.8956192858405","36.6852152280936","45.7776071775025","42.3143901406306","27.5032680585096","17.4346088520899","32.2976642061262","27.8891810187676","27.0029688936314","29.0350395165398","19.9513435845586","17.4898702312649","22.422017152193","31.8738518182366","20.3121194277219","20.0655515243445","17.859997449708","52.235116586307","39.1288577543748","45.8782747168411","42.7050130109711","",
"Gambia, The","GMB","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","1.4676744698026","3.79576148815085","6.64884948829933","13.1595856786696","6.4630264198382","10.6020730171005","8.7950963050796","7.22963333029096","13.7247390771993","8.42129417163837","2.92879452158924","7.67069468679445","10.2836864487143","13.1466133180909","20.1577806263748","15.4297887040129","20.2271028263881","38.5087247178896","60.1942841846475","58.6340371354598","87.0988184409907","107.736807517592","71.1352325355368","59.9795018047324","73.8128960757213","65.6201679570327","132.272716599835","128.44874113021","98.7118354565511","111.967823720473","106.08511459832","104.835227332568","111.095119837583","84.2014646492697","66.4559190528512","42.62741778998","32.906293716504","34.5229706439377","34.0379343934992","28.7948898501157","40.3950643806511","41.6146122296293","49.3012784531925","46.8695037194199","43.9799329904705","42.1785688997613","50.5467722323458","63.2637865589186","59.5872441072911","76.3744440627519","71.5297442058545","77.5942356607602","76.9074122852646","61.9644133146355","52.6552989029671","54.1708272138967","",
"Guinea-Bissau","GNB","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","1.29929918047907","","","","","4.24088850387189","0.756796702147077","","0.100154954021722","","0.151752813980021","","0.0133065074143859","13.1507737517876","26.6672832512505","31.3778869865738","48.4803490088531","60.5464435524323","62.9804764119952","68.3621097417771","73.960691945413","71.4329289647366","69.6933074300828","58.8395656322414","59.7603448257616","71.6844765066421","112.451124713734","99.8250437885594","111.251291396083","119.626058503628","104.444491761179","97.1297392614157","83.6766379925397","150.946532411171","99.587001863869","149.767275390512","100.954990596018","76.1727799534125","40.8471671402401","61.6288660577519","45.1681469672816","43.6326434547027","103.708597176604","54.3715114232555","45.639000700035","59.012326350208","80.8135964309238","86.5948928228078","92.9089597402858","78.4055278558998","72.3091420482352","46.4592737749472","60.1148003173342","61.2381026962871","51.5527360958616","",
"Equatorial Guinea","GNQ","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","3.84910003468001","63.6651748688834","9.15043653458697","1.83814679790451","3.81208248620389","2.74056595009383","12.2317616527296","41.8394868656649","43.9180196965664","55.5509130484956","40.7029308306399","50.7302856755566","54.4199079537033","61.7719464522009","155.058405429812","135.15267089436","153.83731334707","159.607592689267","159.280292842121","152.989128417322","125.857713385706","68.6292841363167","74.4983628204099","66.4447529772941","49.7878441800949","44.6477142223924","39.427521734811","40.0643440523191","24.1162680985853","35.4963499534936","35.6697320253864","48.086360794522","60.9235842816194","40.5904744795716","47.1013730891351","46.7486516773702","44.9406424334128","116.740541504851","32.6933167136758","18.6757895852424","5.80868718651281","0.633462665294164","8.88694293896291","",
"Greece","GRC","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","0.534022578474618","19.86022694335","29.744843325798","29.7479083501941","37.0341623515584","29.0782530593915","32.0646712806675","43.2564828547032","66.9058791057135","66.0643886089955","77.3069670038862","279.053230394149","344.420310889127","239.050985561081","192.491522524426","204.256447385864","151.232050871778","143.323016845647","170.545850396558","133.023322805321","80.0594087607577","237.517982354657","107.926944829581","117.564189055121","87.8121137206428","61.7954235849243","102.522648633196","166.010627829167","110.850376537816","100.097943192948","105.303259712223","151.962360092346","510.922671950734","259.638385031813","222.518269667043","318.471337579618","439.413986845385","323.280185714149","114.495098505758","72.6231559786113","118.316934524372","373.393261807821","217.364849052188","",
"Greenland","GRL","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","3.83035477419441","3.34191492432697","2.14617937606549","2.6603093240603","2.64299218013383","2.99902521105799","2.17539844573235","3.49882558024027","3.23884367434538","3.29116621413131","4.05097629081769","3.50853666232567","4.72487329461877","4.50018468378409","4.30872766979229","6.33860765124769","10.1560089693726","9.35147597690476","10.5533427950191","9.59401121397414","10.198594448256","10.2990302715434","8.46811889089752","9.81045485284188","8.25392156045113","10.1915626968356","16.1925403984233","28.2139917888591","26.9353951460157","29.3402279681241","21.9871121478112","20.9302077783697","20.3480300106673","21.544487088977","21.5901448409795","20.1219346176639","18.1996362711194","24.4108925617189","21.0455162490817","25.7800656772855","22.6159371561839","18.8966516305584","20.2848582748923","19.6423450050607","16.8329604539192","19.2831875893399","35.9754280954372","32.6679315699821","37.9387449370643","26.1415686869353","26.4202487316781","25.1447245316719","19.8382966380044","31.6491333484547","17.4730795066328","24.9937327512986","",
"Guam","GUM","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","13.416704772235","16.1158970094531","13.8537595806574","9.93719370418186","7.97448165869219","10.7475794882676","13.0901119076234","16.8902328322316","22.291888458213","26.3212236315145","24.4119494911302","23.3443353400274","17.4953804332564","11.2217877459188","16.6249673046874","13.645569175605","29.3339085602284","15.2273278728302","35.83682411504","43.7520868594061","53.0501618328685","83.4044238620438","49.613859797878","39.2507627821269","29.7943106315515","35.1222088170207","39.5183682328434","37.0664122209115","36.6730532664192","60.5312040008978","233.672367211731","180.32005485699","126.027527065122","148.53245544582","113.25581073794","118.74307653142","195.016933879125","360.603062734549","126.106038659137","117.888809479741","156.194002301211","150.895563961069","96.6617189718304","129.367290788203","195.563771791064","201.752200351518","234.488137097371","166.461473261824","217.873107194799","232.034941105483","222.243755326125","209.741454696031","151.527537875292","133.029710932377","210.251959371273","40.2954040295404","",
"High income","HIC","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.722997353675478","0.795832048093858","0.748166751116308","0.851393801912356","0.653328957438212","0.725943537746258","0.785548257786859","0.7319531067979","0.745768364343637","0.802594371182818","0.738549072795173","0.80557927380716","0.919782427674501","0.96189473504967","1.03238724990642","1.53084055106102","1.77310794182607","2.2098486091492","1.89920027456461","2.5123103406773","2.37609521575119","2.44551140029178","2.05959695087287","2.5771118218871","2.39156369393379","3.02048197203974","3.27235073226622","2.62334198548603","2.41695529122696","2.51800489163813","2.84460024719171","3.06950146369683","3.33965504369893","2.87946342542615","2.74155250846448","2.0240045074365","3.71212855793125","1.28702582288421","1.79578164015219","1.07714574842558","0.413693511558885","0.424563147802363","0.437477420688595","0.443181927209485","0.408112045897801","0.383704792125175","0.411853730805221","0.439628824984287","0.498367759960457","0.458742154504804","0.472014519188438","0.228564550165772","0.191595206802081","0.160553390244153","0.296779917058981","0.0717635479730987","",
"Hong Kong SAR, China","HKG","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","1.89556201137662","1.61611060256936","0.577877284279317","1.59314800198778","0.0798949951492324","1.18124461491426","0.680459516791096","0.711829805522725","0.347121781891814","0.333859571935091","0.356150543066431","0.897337651101278","0.700843922785915","0.214541682384006","0.235277993512723","-0.255513717052179","0.593182824258521","0.451600235617514","0.503481521156936","2.415968517354","2.15085619482135","1.83663232627233","1.50631588944819","1.64262595648351","2.54728690787158","3.7535280964774","3.34322846902943","3.47459905026431","3.92707370815268","7.14361084731455","6.68945569287405","6.27086230876217","-6.72355831393845","5.12963904422979","4.45206614308911","2.88007017429866","2.05112267889053","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","2.38222113904131","3.07865554097584","2.80477634713408","4.31903123451028","5.2348819238432","5.47045719335367","4.52848774126799","4.58917068336412","7.45239401300838","7.20225159102203","7.56137626708787","5.54502458752102","5.85183779338268","5.08163746204993","8.74451105349969","16.2626478769908","12.1751714493166","16.9580294818125","26.9113787731153","27.3892276039137","28.1858882432832","29.0281411405383","40.7543786721595","47.6109168379772","69.4367253340676","63.6375393044284","63.9977867355747","56.3666175694078","69.3642716783861","53.1551341968892","91.4657960261151","59.8486426438936","72.089176738474","63.2131149020636","53.6066389013178","71.9674856773293","62.1931328845208","50.6288821652385","53.1719480259119","133.645507572613","72.0429659719241","103.338343296757","65.0176850257447","58.7476819656931","97.0969675503365","100.558401007183","84.8134066520918","65.3724688757099","78.0139596967823","61.3062429890542","84.5123352934317","81.0702580912151","73.1877472085206","79.7382208491489","76.1510133539655","66.5010538621385","",
"Heavily indebted poor countries (HIPC)","HPC","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","1.7287707022384","2.46889568382783","3.26461094514083","3.17248795520574","4.57107449539925","4.9274283591705","5.11161118075925","4.57454052747014","4.95505505997535","4.56544242701623","4.48245473249245","4.90508193267435","5.46109351029958","6.39125856730899","9.91962014397491","13.3663608327728","12.1840209710405","14.1097943699744","18.3370743275893","23.2056477006658","25.7114135948219","24.0188196532097","23.9675464805215","22.8688198363779","22.9473095478227","25.8214025982452","31.2735991845136","34.4385208000067","38.0559832182678","38.1661015010019","44.6008638289497","45.0835149390847","45.2691074808488","39.1334913443529","43.2886826766908","42.3415136981958","35.3923453687138","29.9194695875244","29.3444027473945","27.3603262937345","25.1849597166181","29.4828720423933","36.8364443698299","47.4868777647697","49.1637440038461","49.5718017856061","54.5100423702137","59.4453518744955","63.5458860486031","68.492955883028","71.4251010245214","69.7997030389463","63.5378187941113","59.4720141429842","54.7694267710316","51.6157233635496","",
"Croatia","HRV","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00223713646532438","","23.5827956989247","11.4114371385736","29.6639964396974","8.82764654418198","8.74916685181071","10.6433904259991","14.8011748757343","25.2545045045045","29.4144144144144","27.1171171171171","26.9565217391304","27.7937865826204","44.259009009009","36.724526600541","54.3600327251636","38.1185429563444","29.7773927679982","","","","","","",
"Haiti","HTI","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","2.51929563184141","3.33978890606825","1.22309076029509","0.806582886016923","0.933924038297096","1.47267715615505","0.956974693182898","0.796305323256097","1.281363352964","1.09038773452261","1.63953957820933","1.27264765164171","1.38007176373171","1.57035714033731","2.70605006232235","10.9253112186566","13.4224421093947","16.1174429711361","16.7102402509838","16.3107577522809","18.2673701737017","18.2395539326578","21.1728613252307","21.6330500648713","21.1479200619198","23.3106878297596","27.6719654939185","31.9178312604957","20.801826533344","28.1715814194929","23.5769429639115","24.4761051833319","13.6700088561297","16.0210806348358","78.1559551635192","92.3577899502878","46.1123327610354","40.0606315075258","49.3032377370956","31.2931470625611","24.3309258571736","19.5949089359595","17.6315338800614","23.6750067258542","32.7660967836808","45.9668789319353","61.7972578503018","73.4177130421626","93.9832851285866","113.876520064594","303.769634376997","166.759817011323","123.760451627727","110.449860798069","102.379590521365","97.3451104357764","",
"Hungary","HUN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","1.06914881535713","1.40019996198099","1.40132610179507","1.48669788367413","1.44809688320964","1.44221237455117","1.45866268275165","1.48966089452764","1.39111701770362","1.25026151947635","1.34071557983621","1.41338984223123","1.270151017687","1.70151681484761","2.1568472998883","2.99073851776704","2.91656664783201","2.73331496329102","3.09127246593921","3.23370684590232","4.06447028329014","4.07489625311611","3.5629524676451","3.34648880047624","3.30180805611868","3.44499946512499","3.68694070508455","4.05690778094221","4.1502479048895","4.24553980781265","6.5612412653684","6.99316155067379","5.97645448423939","5.32937704591235","5.40666649849891","5.31827973964196","4.8977813643311","4.1327264521432","4.44589835542691","4.86494685559565","4.10200287235582","4.05757225904408","4.35296063676383","4.54665884033287","5.07862631643743","9.92624606572953","6.59985915306117","6.58244467709442","7.80880829974645","5.73259586395103","5.16648094468642","5.98863184261942","5.36715591913411","6.26432210756325","6.47745485677065","5.64148360503806","",
"IDA & IBRD total","IBT","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","1.27385223639238","1.6008572374623","1.70208081185101","1.82712587783159","1.90533518385573","2.00255909339585","2.0584393202633","2.05053091490047","1.95490379490159","1.79642229292135","1.90768745725291","2.02898413645823","2.05168777342812","2.65250731738996","3.67306439165296","4.75199859216562","4.46972620190498","4.52618088060466","5.33961306661655","6.26206174653595","7.41398965460853","7.0159988942176","6.51278251303713","5.9512661138528","5.91567300096377","6.18888288248782","7.01040494916391","7.70693342009582","8.11968433668564","8.30941909461644","10.9482144513409","11.2338647922665","10.4291525903462","9.25629957527916","10.1228178477596","9.71966746008723","8.6894562114256","7.48462400290678","7.76299517195609","7.86823988746486","7.14942534338816","7.68681657823501","8.60023608346108","9.9465728484178","10.7123485996938","15.7821719618434","14.7625002052932","13.9517496585314","15.451459236825","15.1004063675397","15.1238992396589","16.0595709497293","15.4045309068948","16.8970544098975","16.3852778991436","15.3330761482251","",
"IDA total","IDA","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","2.16135452737007","2.45932859788438","2.97986982537405","3.27167793845425","3.84074186668935","4.36817052356511","4.58532901893751","4.40628489898741","4.31554726823269","4.07761946913779","4.27090237581384","4.59088042822413","5.29690318979535","6.58984205887028","9.92612513718152","11.976183155","10.7978252080152","11.7742691085686","14.3549231525004","18.3043996699376","20.6211884171783","18.5216736782711","17.967354446942","15.9892722519684","15.9056202385522","16.5862890267604","19.4953378517065","21.3007772758008","22.7728487718007","23.1716945110412","26.8378997648097","26.4353806824496","26.2160223415195","23.024614206992","26.4760181641205","24.8155169871632","21.5545964458642","18.7395099500917","18.7870331206109","17.7467866855628","17.0645253170969","19.3637750641172","22.1119452687504","26.9302134245493","28.2275798354067","33.7775206285132","39.5518535068983","36.063935021871","38.1086121023543","42.5414450580806","43.9375566235424","44.8512107591412","43.7659172653891","46.5901293119003","43.7264103960628","41.7549288798618","",
"IDA blend","IDB","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","3.06130028166489","2.96490062915825","3.78238264401003","4.695263033185","5.01680753412504","5.83434923404921","6.26150757716854","6.46329586306597","6.09140735255828","5.63090586374038","6.12238719899534","6.10752662210919","6.22367718221565","5.41729675642463","7.7351456248166","8.209121923591","8.40551790777771","7.11612625535823","8.57072976830627","8.8476955609816","11.1209159887975","9.25586676654051","9.44070019970121","8.33657757879869","8.52023656269638","8.02387183950568","9.57189513924122","8.92452365648872","11.5765386180174","12.5725911875124","12.6343684093069","13.8905263752656","15.0779137583847","12.2686671853143","16.3251275264427","13.029336793665","13.9803643913027","12.7224385382009","12.6251397247436","11.8381180065569","11.7014350320731","14.2920434630682","14.8452139004111","15.3224640994332","15.889987987047","31.7883754281583","42.2715275288079","23.9282064399276","19.7447422141503","25.0824055431887","26.7629366094012","26.0552413880947","24.2860625507367","24.7797967973794","27.0148924306937","24.1515238843169","",
"Indonesia","IDN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.946322164696689","1.26250530643295","1.7041205490101","1.13775434056437","0.685183857719698","0.427379840767064","0.804619488041179","2.16642079307714","2.99600543329808","2.93989029883607","4.04999248441985","4.96294185798792","4.12127883120228","4.93253911858151","5.1821189953979","5.25281799950641","4.97445371804094","3.7351592921059","4.48623428944475","4.99057586348673","6.38217956554532","6.40665932784581","5.8066900665375","4.66717116220984","4.12291536762976","3.61712660085517","4.18350071285068","7.21812044746151","9.2894369314712","10.2722707192577","9.45706604945421","9.88263450686549","10.4878994827162","10.1361506668551","7.99144427785447","6.61375026722089","5.4045830766454","4.01530461462772","6.14512046218336","10.2213300766613","7.86313054070213","6.8499493497969","5.99850704622042","8.05854321759425","0.605772582285931","11.2119658348052","5.7508379641669","3.835652858457","5.21467543666422","4.37996887302177","5.75258481610805","1.6422648886667","0.278223662901968","0.277074372890591","-1.50042378060592","-0.165745331889885","",
"IDA only","IDX","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","1.61052913500134","2.15055243390922","2.49073176495903","2.40642700543997","3.12732166521144","3.48100515226186","3.57387369638841","3.16864288015644","3.24981507675167","3.14737880709373","3.16333351846606","3.68416934917864","4.74278034114898","7.29159692560341","11.2388805331119","14.2363110489293","12.2352331920139","14.5772759828257","17.8408346001568","24.0120748217723","26.3621318035151","24.1206070969474","23.119721012722","20.6121812543841","20.3654959180272","21.7558916080046","25.4875990135328","28.7754145104108","29.5322835019706","29.5626318177262","35.3769547135254","33.947399649257","32.8552454665843","29.4045163420435","32.46673603187","31.7376034217074","25.9837742249068","22.2441097654833","22.3626107202234","21.1616009712715","20.1500230899607","22.2670305790021","26.2494361729722","33.5039321972024","35.1792238444065","34.8930220918312","38.0334020692784","42.8124593695326","48.2841075152754","52.1852289387307","53.4035648271699","55.1917268470817","54.4592648580633","58.5382128568555","52.862573925843","51.3567731500769","",
"Isle of Man","IMN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","1.62261922165987","1.34423693877516","1.44699071087171","2.04600943196449","2.49340711466626","2.57912777883094","2.43979721689554","2.64429950100996","1.74326617778536","1.67069965386106","1.48870851974278","1.76913244466384","1.05881222978729","1.3121703956696","2.02552811073068","2.58192150430079","2.74230924284169","1.51912508362804","1.69858554142634","2.00069404573835","3.13520760649705","2.76426104805338","2.23982233051474","2.44925285524992","2.17865545433522","2.02920365726377","2.48864681670871","2.07466117333469","2.33343682166179","2.07499116725624","1.60685406182769","3.0795580074395","2.68025766190466","1.59058816426371","2.46729218144772","1.80846627558464","1.94479588257633","1.64997147523757","1.58433234390582","1.44038035502456","1.31318923212699","1.61361046435263","1.61780151957785","0.650414820976271","0.690959383854532","1.63935759536026","1.19059798988339","1.13343755731479","1.77928592818952","2.03767608904015","2.30002895308583","2.62154832446693","1.33100964750788","1.92058004108881","2.31014401056736","2.41262249994122","",
"Not classified","INX","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
